;Country;Code;Date;Vax_Rate;Index;Region;Income_group
18306;Israel;ISR;2021-08;147.29;94;Middle East & North Africa;High income
40829;Vanuatu;VUT;2021-08;12.16;211;East Asia & Pacific;Lower middle income
39203;United Arab Emirates;ARE;2021-08;181.11;5;Middle East & North Africa;High income
41580;Zimbabwe;ZWE;2021-08;27.96;217;Sub-Saharan Africa;Lower middle income
38249;Turkey;TUR;2021-08;109.73;197;Europe & Central Asia;Upper middle income
10000;Denmark;DNK;2021-08;146.12;53;Europe & Central Asia;High income
10001;Denmark;DNK;2021-08;146.48;53;Europe & Central Asia;High income
31133;Romania;ROU;2021-08;51.0;164;Europe & Central Asia;Upper middle income
3544;Benin;BEN;2021-08;0.59;15;Sub-Saharan Africa;Lower middle income
4464;Brazil;BRA;2021-08;89.5;26;Latin America & Caribbean;Upper middle income
33131;Sierra Leone;SLE;2021-08;2.38;172;Sub-Saharan Africa;Low income
4465;Brazil;BRA;2021-08;90.74;26;Latin America & Caribbean;Upper middle income
12073;Ethiopia;ETH;2021-08;2.08;61;Sub-Saharan Africa;Low income
12072;Ethiopia;ETH;2021-08;2.08;61;Sub-Saharan Africa;Low income
18776;Italy;ITA;2021-08;128.82;95;Europe & Central Asia;High income
18777;Italy;ITA;2021-08;129.36;95;Europe & Central Asia;High income
31134;Romania;ROU;2021-08;51.06;164;Europe & Central Asia;Upper middle income
28409;Oman;OMN;2021-08;71.84;149;Middle East & North Africa;High income
28408;Oman;OMN;2021-08;64.71;149;Middle East & North Africa;High income
25453;Moldova;MDA;2021-08;27.08;122;Europe & Central Asia;Upper middle income
25452;Moldova;MDA;2021-08;26.6;122;Europe & Central Asia;Upper middle income
38250;Turkey;TUR;2021-08;110.73;197;Europe & Central Asia;Upper middle income
6797;Chile;CHL;2021-08;150.19;35;Latin America & Caribbean;High income
5584;Cambodia;KHM;2021-08;111.6;102;East Asia & Pacific;Lower middle income
32153;Samoa;WSM;2021-08;62.44;212;East Asia & Pacific;Lower middle income
15005;Guatemala;GTM;2021-08;24.7;79;Latin America & Caribbean;Upper middle income
24870;Mauritania;MRT;2021-08;5.32;135;Sub-Saharan Africa;Lower middle income
3600;Bermuda;BMU;2021-08;135.32;24;North America;High income
7580;Colombia;COL;2021-08;69.34;41;Latin America & Caribbean;Upper middle income
15423;Guyana;GUY;2021-08;60.04;81;Latin America & Caribbean;Upper middle income
3601;Bermuda;BMU;2021-08;136.49;24;North America;High income
27074;New Caledonia;NCL;2021-08;52.71;140;East Asia & Pacific;High income
33967;Slovenia;SVN;2021-08;88.93;181;Europe & Central Asia;High income
23453;Malawi;MWI;2021-08;4.47;137;Sub-Saharan Africa;Low income
32154;Samoa;WSM;2021-08;67.08;212;East Asia & Pacific;Lower middle income
27073;New Caledonia;NCL;2021-08;50.3;140;East Asia & Pacific;High income
7579;Colombia;COL;2021-08;68.97;41;Latin America & Caribbean;Upper middle income
15422;Guyana;GUY;2021-08;59.75;81;Latin America & Caribbean;Upper middle income
33968;Slovenia;SVN;2021-08;89.16;181;Europe & Central Asia;High income
12328;Faeroe Islands;FRO;2021-08;145.09;65;Europe & Central Asia;High income
12327;Faeroe Islands;FRO;2021-08;144.62;65;Europe & Central Asia;High income
40473;Uruguay;URY;2021-08;159.64;203;Latin America & Caribbean;High income
23454;Malawi;MWI;2021-08;4.5;137;Sub-Saharan Africa;Low income
1883;Bahamas;BHS;2021-09;46.47;20;Latin America & Caribbean;High income
1249;Australia;AUS;2021-09;107.4;10;East Asia & Pacific;High income
15832;Hong Kong;HKG;2021-09;114.48;82;East Asia & Pacific;High income
27812;North Macedonia;MKD;2021-09;72.54;127;Europe & Central Asia;Upper middle income
3548;Benin;BEN;2021-09;1.4;15;Sub-Saharan Africa;Lower middle income
34436;South Africa;ZAF;2021-09;28.31;215;Sub-Saharan Africa;Upper middle income
1250;Australia;AUS;2021-09;108.72;10;East Asia & Pacific;High income
34437;South Africa;ZAF;2021-09;29.16;215;Sub-Saharan Africa;Upper middle income
4494;Brazil;BRA;2021-09;110.9;26;Latin America & Caribbean;Upper middle income
15591;Honduras;HND;2021-09;50.03;83;Latin America & Caribbean;Lower middle income
4225;Botswana;BWA;2021-09;25.31;30;Sub-Saharan Africa;Upper middle income
15592;Honduras;HND;2021-09;51.64;83;Latin America & Caribbean;Lower middle income
4226;Botswana;BWA;2021-09;26.26;30;Sub-Saharan Africa;Upper middle income
24874;Mauritania;MRT;2021-09;23.42;135;Sub-Saharan Africa;Lower middle income
16152;Hungary;HUN;2021-09;125.71;86;Europe & Central Asia;High income
24873;Mauritania;MRT;2021-09;6.98;135;Sub-Saharan Africa;Lower middle income
15833;Hong Kong;HKG;2021-09;114.89;82;East Asia & Pacific;High income
20633;Laos;LAO;2021-09;59.66;107;East Asia & Pacific;Lower middle income
20632;Laos;LAO;2021-09;59.39;107;East Asia & Pacific;Lower middle income
28151;Norway;NOR;2021-09;144.1;145;Europe & Central Asia;High income
7840;Costa Rica;CRI;2021-09;108.9;44;Latin America & Caribbean;Upper middle income
7839;Costa Rica;CRI;2021-09;102.71;44;Latin America & Caribbean;Upper middle income
27813;North Macedonia;MKD;2021-09;72.69;127;Europe & Central Asia;Upper middle income
28150;Norway;NOR;2021-09;143.6;145;Europe & Central Asia;High income
10505;Dominican Republic;DOM;2021-09;108.82;54;Latin America & Caribbean;Upper middle income
16277;Iceland;ISL;2021-09;150.38;93;Europe & Central Asia;High income
33134;Sierra Leone;SLE;2021-09;2.9;172;Sub-Saharan Africa;Low income
27017;Netherlands;NLD;2021-09;136.2;144;Europe & Central Asia;High income
27018;Netherlands;NLD;2021-09;137.02;144;Europe & Central Asia;High income
18807;Italy;ITA;2021-09;140.8;95;Europe & Central Asia;High income
18806;Italy;ITA;2021-09;140.46;95;Europe & Central Asia;High income
33133;Sierra Leone;SLE;2021-09;2.85;172;Sub-Saharan Africa;Low income
3605;Bermuda;BMU;2021-09;139.59;24;North America;High income
3604;Bermuda;BMU;2021-09;138.82;24;North America;High income
40832;Vanuatu;VUT;2021-09;18.18;211;East Asia & Pacific;Lower middle income
40831;Vanuatu;VUT;2021-09;16.1;211;East Asia & Pacific;Lower middle income
27077;New Caledonia;NCL;2021-09;71.75;140;East Asia & Pacific;High income
27078;New Caledonia;NCL;2021-09;77.63;140;East Asia & Pacific;High income
18337;Israel;ISR;2021-09;164.06;94;Middle East & North Africa;High income
18336;Israel;ISR;2021-09;162.99;94;Middle East & North Africa;High income
7598;Colombia;COL;2021-09;78.35;41;Latin America & Caribbean;Upper middle income
7599;Colombia;COL;2021-09;78.81;41;Latin America & Caribbean;Upper middle income
2731;Barbados;BRB;2021-09;84.08;27;Latin America & Caribbean;High income
36851;Tajikistan;TJK;2021-09;39.72;191;Europe & Central Asia;Lower middle income
36852;Tajikistan;TJK;2021-09;42.46;191;Europe & Central Asia;Lower middle income
26;Afghanistan;AFG;2021-09;5.95;1;South Asia;Low income
20122;Kenya;KEN;2021-09;6.75;100;Sub-Saharan Africa;Lower middle income
20123;Kenya;KEN;2021-09;6.84;100;Sub-Saharan Africa;Lower middle income
33421;Singapore;SGP;2021-09;168.74;170;East Asia & Pacific;High income
41192;Yemen;YEM;2021-09;1.06;214;Middle East & North Africa;Low income
2730;Barbados;BRB;2021-09;83.4;27;Latin America & Caribbean;High income
19038;Jamaica;JAM;2021-09;24.99;96;Latin America & Caribbean;Upper middle income
19039;Jamaica;JAM;2021-09;25.42;96;Latin America & Caribbean;Upper middle income
39617;United Kingdom;GBR;2021-09;138.74;68;Europe & Central Asia;High income
19601;Jordan;JOR;2021-09;68.19;97;Middle East & North Africa;Upper middle income
19600;Jordan;JOR;2021-09;67.94;97;Middle East & North Africa;Upper middle income
39616;United Kingdom;GBR;2021-09;137.37;68;Europe & Central Asia;High income
35003;South Sudan;SSD;2021-09;0.88;177;Sub-Saharan Africa;Low income
35004;South Sudan;SSD;2021-09;0.91;177;Sub-Saharan Africa;Low income
6828;Chile;CHL;2021-09;168.77;35;Latin America & Caribbean;High income
6827;Chile;CHL;2021-09;167.73;35;Latin America & Caribbean;High income
26909;Nepal;NPL;2021-09;45.33;146;South Asia;Lower middle income
26910;Nepal;NPL;2021-09;46.31;146;South Asia;Lower middle income
19843;Kazakhstan;KAZ;2021-09;74.2;99;Europe & Central Asia;Upper middle income
17944;Isle of Man;IMN;2021-09;151.41;88;Europe & Central Asia;High income
19377;Japan;JPN;2021-09;130.79;98;East Asia & Pacific;High income
7221;China;CHN;2021-09;152.95;36;East Asia & Pacific;Upper middle income
7222;China;CHN;2021-09;153.12;36;East Asia & Pacific;Upper middle income
3716;Bhutan;BTN;2021-09;136.99;29;South Asia;Lower middle income
3717;Bhutan;BTN;2021-09;138.62;29;South Asia;Lower middle income
19844;Kazakhstan;KAZ;2021-09;74.59;99;Europe & Central Asia;Upper middle income
36671;Taiwan;TWN;2021-09;64.73;199;East Asia & Pacific;High income
36672;Taiwan;TWN;2021-09;66.57;199;East Asia & Pacific;High income
1691;Azerbaijan;AZE;2021-09;83.68;12;Europe & Central Asia;Upper middle income
1690;Azerbaijan;AZE;2021-09;83.01;12;Europe & Central Asia;Upper middle income
26753;Namibia;NAM;2021-09;16.58;139;Sub-Saharan Africa;Upper middle income
26752;Namibia;NAM;2021-09;15.75;139;Sub-Saharan Africa;Upper middle income
19376;Japan;JPN;2021-09;129.9;98;East Asia & Pacific;High income
17943;Isle of Man;IMN;2021-09;151.39;88;Europe & Central Asia;High income
33422;Singapore;SGP;2021-09;169.23;170;East Asia & Pacific;High income
3978;Bolivia;BOL;2021-09;57.3;25;Latin America & Caribbean;Lower middle income
27570;Niger;NER;2021-09;2.04;141;Sub-Saharan Africa;Low income
27571;Niger;NER;2021-09;2.12;141;Sub-Saharan Africa;Low income
26591;Myanmar;MMR;2021-09;16.42;130;East Asia & Pacific;Lower middle income
16997;Indonesia;IDN;2021-09;51.45;87;East Asia & Pacific;Lower middle income
16996;Indonesia;IDN;2021-09;50.74;87;East Asia & Pacific;Lower middle income
7782;Congo;COG;2021-09;5.83;40;Sub-Saharan Africa;Lower middle income
4180;Bosnia and Herzegovina;BIH;2021-09;32.49;21;Europe & Central Asia;Upper middle income
4181;Bosnia and Herzegovina;BIH;2021-09;38.06;21;Europe & Central Asia;Upper middle income
7783;Congo;COG;2021-09;6.13;40;Sub-Saharan Africa;Lower middle income
37062;Thailand;THA;2021-09;64.63;190;East Asia & Pacific;Upper middle income
37063;Thailand;THA;2021-09;65.79;190;East Asia & Pacific;Upper middle income
32961;Serbia;SRB;2021-09;94.26;176;Europe & Central Asia;Upper middle income
1882;Bahamas;BHS;2021-09;46.47;20;Latin America & Caribbean;High income
16564;India;IND;2021-09;63.62;89;South Asia;Lower middle income
16563;India;IND;2021-09;63.13;89;South Asia;Lower middle income
39230;United Arab Emirates;ARE;2021-09;200.7;5;Middle East & North Africa;High income
39229;United Arab Emirates;ARE;2021-09;200.36;5;Middle East & North Africa;High income
27652;Nigeria;NGA;2021-09;3.1;142;Sub-Saharan Africa;Lower middle income
6524;Chad;TCD;2021-09;0.91;188;Sub-Saharan Africa;Low income
26548;Mozambique;MOZ;2021-09;7.48;134;Sub-Saharan Africa;Low income
27653;Nigeria;NGA;2021-09;3.19;142;Sub-Saharan Africa;Lower middle income
6523;Chad;TCD;2021-09;0.84;188;Sub-Saharan Africa;Low income
20382;Kyrgyzstan;KGZ;2021-09;21.85;101;Europe & Central Asia;Lower middle income
20383;Kyrgyzstan;KGZ;2021-09;22.02;101;Europe & Central Asia;Lower middle income
26549;Mozambique;MOZ;2021-09;11.33;134;Sub-Saharan Africa;Low income
16276;Iceland;ISL;2021-09;149.44;93;Europe & Central Asia;High income
32962;Serbia;SRB;2021-09;94.56;176;Europe & Central Asia;Upper middle income
17178;Iran;IRN;2021-09;61.1;91;Middle East & North Africa;Lower middle income
3979;Bolivia;BOL;2021-09;57.47;25;Latin America & Caribbean;Lower middle income
24381;Mali;MLI;2021-09;1.94;128;Sub-Saharan Africa;Low income
27331;New Zealand;NZL;2021-09;101.08;148;East Asia & Pacific;High income
27332;New Zealand;NZL;2021-09;101.99;148;East Asia & Pacific;High income
36496;Syria;SYR;2021-09;4.44;186;Middle East & North Africa;Low income
24380;Mali;MLI;2021-09;1.91;128;Sub-Saharan Africa;Low income
17602;Ireland;IRL;2021-09;146.66;90;Europe & Central Asia;High income
17601;Ireland;IRL;2021-09;146.46;90;Europe & Central Asia;High income
33095;Seychelles;SYC;2021-09;150.04;185;Sub-Saharan Africa;High income
20258;Kiribati;KIR;2021-09;25.81;103;East Asia & Pacific;Lower middle income
20259;Kiribati;KIR;2021-09;29.93;103;East Asia & Pacific;Lower middle income
17177;Iran;IRN;2021-09;51.01;91;Middle East & North Africa;Lower middle income
34789;South Korea;KOR;2021-09;124.68;105;East Asia & Pacific;High income
36495;Syria;SYR;2021-09;2.92;186;Middle East & North Africa;Low income
17292;Iraq;IRQ;2021-09;18.48;92;Middle East & North Africa;Upper middle income
17291;Iraq;IRQ;2021-09;18.09;92;Middle East & North Africa;Upper middle income
27532;Nicaragua;NIC;2021-09;11.48;143;Latin America & Caribbean;Lower middle income
27533;Nicaragua;NIC;2021-09;11.76;143;Latin America & Caribbean;Lower middle income
7749;Comoros;COM;2021-09;37.92;42;Sub-Saharan Africa;Lower middle income
36878;Tanzania;TZA;2021-09;0.57;200;Sub-Saharan Africa;Lower middle income
7750;Comoros;COM;2021-09;39.69;42;Sub-Saharan Africa;Lower middle income
1479;Austria;AUT;2021-09;121.52;11;Europe & Central Asia;High income
1478;Austria;AUT;2021-09;120.29;11;Europe & Central Asia;High income
26592;Myanmar;MMR;2021-09;19.95;130;East Asia & Pacific;Lower middle income
34788;South Korea;KOR;2021-09;122.96;105;East Asia & Pacific;High income
32795;Senegal;SEN;2021-09;10.54;169;Sub-Saharan Africa;Lower middle income
24656;Malta;MLT;2021-09;158.61;129;Middle East & North Africa;High income
4495;Brazil;BRA;2021-09;111.77;26;Latin America & Caribbean;Upper middle income
11400;Equatorial Guinea;GNQ;2021-09;26.34;75;Sub-Saharan Africa;Upper middle income
6454;Cayman Islands;CYM;2021-09;158.95;47;Latin America & Caribbean;High income
29687;Philippines;PHL;2021-09;40.66;153;East Asia & Pacific;Lower middle income
29688;Philippines;PHL;2021-09;41.06;153;East Asia & Pacific;Lower middle income
11401;Equatorial Guinea;GNQ;2021-09;27.39;75;Sub-Saharan Africa;Upper middle income
35986;Sweden;SWE;2021-09;135.32;182;Europe & Central Asia;High income
35985;Sweden;SWE;2021-09;133.5;182;Europe & Central Asia;High income
32794;Senegal;SEN;2021-09;10.38;169;Sub-Saharan Africa;Lower middle income
13107;Gabon;GAB;2021-09;7.91;67;Sub-Saharan Africa;Upper middle income
13106;Gabon;GAB;2021-09;7.78;67;Sub-Saharan Africa;Upper middle income
9494;Czechia;CZE;2021-09;110.4;49;Europe & Central Asia;High income
9495;Czechia;CZE;2021-09;110.51;49;Europe & Central Asia;High income
5342;Burkina Faso;BFA;2021-09;0.77;16;Sub-Saharan Africa;Low income
2926;Belarus;BLR;2021-09;38.42;22;Europe & Central Asia;Upper middle income
5343;Burkina Faso;BFA;2021-09;1.18;16;Sub-Saharan Africa;Low income
30003;Poland;POL;2021-09;98.38;156;Europe & Central Asia;High income
2427;Bangladesh;BGD;2021-09;24.93;17;South Asia;Lower middle income
30004;Poland;POL;2021-09;98.45;156;Europe & Central Asia;High income
32268;San Marino;SMR;2021-09;138.27;174;Europe & Central Asia;High income
32267;San Marino;SMR;2021-09;137.95;174;Europe & Central Asia;High income
13052;French Polynesia;PYF;2021-09;102.92;162;East Asia & Pacific;High income
13051;French Polynesia;PYF;2021-09;99.87;162;East Asia & Pacific;High income
21951;Liechtenstein;LIE;2021-09;122.53;112;Europe & Central Asia;High income
37866;Tunisia;TUN;2021-09;66.82;196;Middle East & North Africa;Lower middle income
37867;Tunisia;TUN;2021-09;67.25;196;Middle East & North Africa;Lower middle income
21952;Liechtenstein;LIE;2021-09;122.55;112;Europe & Central Asia;High income
31755;Rwanda;RWA;2021-09;28.47;166;Sub-Saharan Africa;Low income
2134;Bahrain;BHR;2021-09;147.7;19;Middle East & North Africa;High income
41061;Vietnam;VNM;2021-09;43.69;210;East Asia & Pacific;Lower middle income
2135;Bahrain;BHR;2021-09;148.15;19;Middle East & North Africa;High income
13146;Gambia;GMB;2021-09;8.33;73;Sub-Saharan Africa;Low income
2925;Belarus;BLR;2021-09;35.9;22;Europe & Central Asia;Upper middle income
33692;Slovakia;SVK;2021-09;87.32;180;Europe & Central Asia;High income
38471;Turkmenistan;TKM;2021-09;123.91;192;Europe & Central Asia;Upper middle income
3224;Belgium;BEL;2021-09;144.69;14;Europe & Central Asia;High income
22852;Luxembourg;LUX;2021-09;124.14;116;Europe & Central Asia;High income
795;Argentina;ARG;2021-09;115.57;6;Latin America & Caribbean;Upper middle income
3225;Belgium;BEL;2021-09;144.94;14;Europe & Central Asia;High income
35861;Suriname;SUR;2021-09;67.8;179;Latin America & Caribbean;Upper middle income
3510;Belize;BLZ;2021-09;77.99;23;Latin America & Caribbean;Lower middle income
13702;Germany;DEU;2021-09;128.94;50;Europe & Central Asia;High income
13701;Germany;DEU;2021-09;128.65;50;Europe & Central Asia;High income
6455;Cayman Islands;CYM;2021-09;160.39;47;Latin America & Caribbean;High income
5148;Bulgaria;BGR;2021-09;36.7;18;Europe & Central Asia;Upper middle income
5149;Bulgaria;BGR;2021-09;36.82;18;Europe & Central Asia;Upper middle income
13147;Gambia;GMB;2021-09;8.38;73;Sub-Saharan Africa;Low income
37523;Trinidad and Tobago;TTO;2021-09;76.48;195;Latin America & Caribbean;High income
29367;Peru;PER;2021-09;83.69;152;Latin America & Caribbean;Upper middle income
9156;Cyprus;CYP;2021-09;128.96;48;Europe & Central Asia;High income
9157;Cyprus;CYP;2021-09;129.58;48;Europe & Central Asia;High income
13289;Georgia;GEO;2021-09;44.59;69;Europe & Central Asia;Upper middle income
13288;Georgia;GEO;2021-09;44.25;69;Europe & Central Asia;Upper middle income
33629;Sint Maarten (Dutch part);SXM;2021-09;113.21;184;Latin America & Caribbean;High income
21600;Libya;LBY;2021-09;22.23;110;Middle East & North Africa;Upper middle income
21601;Libya;LBY;2021-09;22.79;110;Middle East & North Africa;Upper middle income
5825;Cameroon;CMR;2021-09;1.72;38;Sub-Saharan Africa;Lower middle income
5824;Cameroon;CMR;2021-09;1.69;38;Sub-Saharan Africa;Lower middle income
25805;Mongolia;MNG;2021-09;131.57;132;East Asia & Pacific;Lower middle income
34203;Solomon Islands;SLB;2021-09;13.88;171;East Asia & Pacific;Lower middle income
33630;Sint Maarten (Dutch part);SXM;2021-09;113.56;184;Latin America & Caribbean;High income
29366;Peru;PER;2021-09;82.75;152;Latin America & Caribbean;Upper middle income
37522;Trinidad and Tobago;TTO;2021-09;75.98;195;Latin America & Caribbean;High income
